Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),absolute_accel,Activity,Position
1.254735001E2,-3.23E+00,-3.81E+00,2.105988738E-1,5.001810234E0,Walking,Hand
1.254834711E2,-2.75E+00,-3.50E+00,7.019738804E-1,4.504479455E0,Walking,Hand
1.254934431E2,-2.04E+00,-2.86E+00,1.182025608E0,3.704606175E0,Walking,Hand
1.255034141E2,-1.14E+00,-1.76E+00,1.532023418E0,2.597876673E0,Walking,Hand
1.255133851E2,-2.90E-01,-4.51E-01,1.780248832E0,1.859192198E0,Walking,Hand
1.255233561E2,2.484704125E-1,6.887698442E-1,2.058998174E0,2.185318037E0,Walking,Hand
1.255333281E2,1.012445390E-2,1.403289072E0,2.471722137E0,2.842311215E0,Walking,Hand
1.255432991E2,-5.24E-01,2.041033773E0,2.913687440E0,3.595818051E0,Walking,Hand
1.255532701E2,-2.67E-01,2.060219365E0,2.767238077E0,3.460240512E0,Walking,Hand
1.255632411E2,-3.48E-01,1.473059219E0,2.546424410E0,2.962360398E0,Walking,Hand
1.255732121E2,-3.21E-01,1.151207127E0,2.087333781E0,2.405255661E0,Walking,Hand
1.255831841E2,-5.90E-01,1.104177679E0,1.904029418E0,2.278716884E0,Walking,Hand
1.255931551E2,-9.00E-01,8.893275869E-1,1.344142731E0,1.846066926E0,Walking,Hand
1.256031262E2,-1.02E+00,7.074052128E-1,5.432215369E-1,1.354629434E0,Walking,Hand
1.256130972E2,-1.10E+00,7.160596767E-1,-1.59E-01,1.326186344E0,Walking,Hand
1.256230682E2,-1.42E+00,6.474455246E-1,-7.41E-01,1.725365176E0,Walking,Hand
1.256330402E2,-1.41E+00,9.776293141E-1,-1.22E+00,2.102576995E0,Walking,Hand
1.256430112E2,-1.31E+00,1.238751055E0,-1.50E+00,2.341757429E0,Walking,Hand
1.256529822E2,-1.02E+00,1.325641264E0,-1.58E+00,2.304104659E0,Walking,Hand
1.256629532E2,-5.87E-01,1.535496664E0,-1.50E+00,2.226266311E0,Walking,Hand
1.256729242E2,-2.38E-01,1.796206176E0,-1.38E+00,2.275289405E0,Walking,Hand
1.256828962E2,3.740697742E-2,1.911295753E0,-1.21E+00,2.263629977E0,Walking,Hand
1.256928672E2,2.738356340E-1,1.843325087E0,-9.91E-01,2.110758292E0,Walking,Hand
1.257028382E2,7.003221881E-1,1.749896521E0,-6.28E-01,1.986566082E0,Walking,Hand
1.257128092E2,1.272045978E0,1.765426141E0,-3.50E-01,2.203969629E0,Walking,Hand
1.257227802E2,1.742874892E0,1.776018664E0,-1.92E-01,2.495771192E0,Walking,Hand
1.257327522E2,2.048686025E0,1.654455636E0,-4.43E-02,2.633685223E0,Walking,Hand
1.257427232E2,2.349733431E0,1.595107274E0,9.849166989E-2,2.841709876E0,Walking,Hand
1.257526942E2,2.453008708E0,1.595642294E0,1.222278571E-1,2.928867648E0,Walking,Hand
1.257626652E2,2.537984539E0,1.610873998E0,2.651221132E-1,3.017709445E0,Walking,Hand
1.257726362E2,2.623311203E0,1.589029385E0,3.753131846E-1,3.089924925E0,Walking,Hand
1.257826082E2,2.451198410E0,1.559046910E0,3.312199160E-1,2.923817290E0,Walking,Hand
1.257925792E2,2.270852153E0,1.554045202E0,2.222573447E-1,2.760656501E0,Walking,Hand
1.258025502E2,2.097370527E0,1.593504260E0,5.590055108E-2,2.634643016E0,Walking,Hand
1.258125212E2,1.809032629E0,1.628268296E0,-1.74E-01,2.440090447E0,Walking,Hand
1.258224932E2,1.490968655E0,1.557731579E0,-4.24E-01,2.197567378E0,Walking,Hand
1.258324642E2,1.177511119E0,1.432961060E0,-5.19E-01,1.926029571E0,Walking,Hand
1.258424352E2,9.438704145E-1,1.390358832E0,-5.01E-01,1.753515834E0,Walking,Hand
1.258524062E2,6.920969099E-1,1.404699128E0,-5.22E-01,1.650777480E0,Walking,Hand
1.258623772E2,4.140694070E-1,1.382240850E0,-4.43E-01,1.509525663E0,Walking,Hand
1.258723492E2,1.773858118E-1,1.373716486E0,-3.12E-01,1.419915742E0,Walking,Hand
1.258823202E2,-5.80E-02,1.403746032E0,-2.60E-01,1.428787377E0,Walking,Hand
1.258922912E2,-4.41E-01,1.342911015E0,-1.83E-01,1.425378146E0,Walking,Hand
1.259022622E2,-7.34E-01,1.311808214E0,-1.10E-01,1.507067508E0,Walking,Hand
1.259122332E2,-1.00E+00,1.237068226E0,-1.22E-01,1.597688757E0,Walking,Hand
1.259222052E2,-1.27E+00,1.113185899E0,-1.58E-01,1.698611747E0,Walking,Hand
1.259321762E2,-1.50E+00,1.015782981E0,-2.73E-01,1.833225055E0,Walking,Hand
1.259421472E2,-1.66E+00,8.997052252E-1,-3.80E-01,1.927205562E0,Walking,Hand
1.259521182E2,-1.78E+00,7.001453099E-1,-4.61E-01,1.965564731E0,Walking,Hand
1.259620892E2,-1.83E+00,5.289011210E-1,-5.08E-01,1.972136844E0,Walking,Hand
1.259720612E2,-1.82E+00,4.372504011E-1,-4.47E-01,1.927648362E0,Walking,Hand
1.259820322E2,-1.93E+00,2.055044872E-1,-3.03E-01,1.961755412E0,Walking,Hand
1.259920032E2,-2.03E+00,-9.30E-02,-1.75E-01,2.039681713E0,Walking,Hand
1.260019742E2,-1.92E+00,-2.88E-01,-1.08E-01,1.948988134E0,Walking,Hand
1.260119462E2,-1.64E+00,-3.35E-01,-4.17E-02,1.678373712E0,Walking,Hand
1.260219172E2,-1.39E+00,-3.66E-01,9.065640092E-2,1.436728161E0,Walking,Hand
1.260318882E2,-1.28E+00,-5.45E-01,2.260194433E-1,1.413979072E0,Walking,Hand
1.260418592E2,-1.42E+00,-9.32E-01,4.563684574E-1,1.762145086E0,Walking,Hand
1.260518302E2,-1.91E+00,-1.63E+00,7.646965241E-1,2.624332378E0,Walking,Hand
1.260618022E2,-2.66E+00,-2.55E+00,1.134816504E0,3.854958440E0,Walking,Hand
1.260717732E2,-3.18E+00,-3.19E+00,1.436793033E0,4.728369171E0,Walking,Hand
1.260817442E2,-3.08E+00,-3.24E+00,1.664068458E0,4.766216709E0,Walking,Hand
1.260917152E2,-2.79E+00,-3.00E+00,1.700628174E0,4.438504098E0,Walking,Hand
1.261016862E2,-2.54E+00,-2.36E+00,1.815535025E0,3.914062931E0,Walking,Hand
1.261116582E2,-1.97E+00,-1.19E+00,1.611583266E0,2.809079375E0,Walking,Hand
1.261216292E2,-1.76E+00,-2.84E-01,1.461227670E0,2.304216124E0,Walking,Hand
1.261316002E2,-1.84E+00,1.336737818E-1,1.320595117E0,2.265187034E0,Walking,Hand
1.261415712E2,-2.14E+00,3.115115833E-1,1.421421580E0,2.587303557E0,Walking,Hand
1.261515422E2,-2.54E+00,3.825637320E-1,1.606219615E0,3.027667683E0,Walking,Hand
1.261615142E2,-2.49E+00,3.653986457E-1,1.536816089E0,2.948175127E0,Walking,Hand
1.261714852E2,-2.36E+00,2.177827629E-1,1.308577042E0,2.707441987E0,Walking,Hand
1.261814562E2,-2.34E+00,-4.03E-02,8.277713165E-1,2.478815401E0,Walking,Hand
1.261914272E2,-2.40E+00,-3.85E-01,4.642598596E-1,2.475928368E0,Walking,Hand
1.262013982E2,-2.25E+00,-5.22E-01,2.767718133E-1,2.328799137E0,Walking,Hand
1.262113702E2,-1.76E+00,-4.83E-01,2.385354084E-1,1.844061721E0,Walking,Hand
1.262213412E2,-1.36E+00,-4.11E-01,4.823795038E-1,1.500781081E0,Walking,Hand
1.262313122E2,-1.19E+00,-2.20E-01,5.848218450E-1,1.348360095E0,Walking,Hand
1.262412832E2,-8.44E-01,8.497787744E-2,3.911193779E-1,9.339465775E-1,Walking,Hand
1.262512552E2,-4.68E-01,3.968709916E-1,1.610995620E-1,6.342016703E-1,Walking,Hand
1.262612262E2,-3.76E-02,7.107977673E-1,-1.59E-01,7.292896162E-1,Walking,Hand
1.262711972E2,3.678372270E-1,9.565281746E-1,-6.14E-01,1.194854988E0,Walking,Hand
1.262811682E2,8.210964274E-1,1.125874942E0,-1.04E+00,1.737684499E0,Walking,Hand
1.262911392E2,1.383537177E0,1.278076796E0,-1.45E+00,2.377649251E0,Walking,Hand
1.263011112E2,1.968452870E0,1.392564109E0,-1.84E+00,3.030617999E0,Walking,Hand
1.263110822E2,2.535416442E0,1.396724988E0,-2.11E+00,3.580869487E0,Walking,Hand
1.263210532E2,2.989642771E0,1.302136334E0,-2.25E+00,3.959278073E0,Walking,Hand
1.263310242E2,3.257208436E0,1.134130333E0,-2.41E+00,4.208745307E0,Walking,Hand
1.263409952E2,3.707237635E0,7.874958412E-1,-2.34E+00,4.455603858E0,Walking,Hand
1.263509672E2,4.088844470E0,4.846941242E-1,-2.38E+00,4.756514036E0,Walking,Hand
1.263609382E2,4.326967065E0,1.914922196E-1,-2.45E+00,4.974235755E0,Walking,Hand
1.263709092E2,4.458699571E0,-6.40E-02,-2.44E+00,5.082184385E0,Walking,Hand
1.263808802E2,4.348535104E0,-2.89E-01,-2.26E+00,4.909318378E0,Walking,Hand
1.263908512E2,3.937732537E0,-5.10E-01,-1.80E+00,4.358363233E0,Walking,Hand
1.264008232E2,3.555936252E0,-6.62E-01,-1.27E+00,3.832176266E0,Walking,Hand
1.264107942E2,3.177526674E0,-8.85E-01,-7.67E-01,3.386451810E0,Walking,Hand
1.264207652E2,2.779486240E0,-1.22E+00,-3.91E-01,3.060647449E0,Walking,Hand
1.264307362E2,2.454006243E0,-1.51E+00,-1.05E-01,2.883892337E0,Walking,Hand
1.264407072E2,2.408062915E0,-1.65E+00,2.791074836E-1,2.930610058E0,Walking,Hand
1.264506792E2,2.350934449E0,-1.45E+00,5.994112328E-1,2.824503766E0,Walking,Hand
1.264606502E2,2.295640839E0,-1.24E+00,1.040968985E0,2.807459237E0,Walking,Hand
1.264706212E2,2.100097083E0,-1.20E+00,1.795819383E0,3.013400479E0,Walking,Hand
1.264805922E2,1.692771855E0,-1.14E+00,2.525586103E0,3.247347761E0,Walking,Hand
1.264905642E2,1.126062638E0,-1.24E+00,3.153371242E0,3.569339195E0,Walking,Hand
1.265005352E2,4.492269605E-1,-1.50E+00,3.511391871E0,3.846203913E0,Walking,Hand
1.265105062E2,-4.30E-01,-1.89E+00,3.607284746E0,4.093101006E0,Walking,Hand
1.265204772E2,-1.11E+00,-2.27E+00,3.575941331E0,4.378440391E0,Walking,Hand
1.265304482E2,-1.45E+00,-2.49E+00,3.360440736E0,4.425150043E0,Walking,Hand
1.265404202E2,-1.54E+00,-2.57E+00,2.982531388E0,4.228395232E0,Walking,Hand
1.265503912E2,-1.57E+00,-2.61E+00,2.430515346E0,3.895682640E0,Walking,Hand
1.265603622E2,-1.59E+00,-2.63E+00,1.820529132E0,3.572584045E0,Walking,Hand
1.265703332E2,-1.50E+00,-2.63E+00,1.219354379E0,3.261902924E0,Walking,Hand
1.265803042E2,-1.40E+00,-2.49E+00,7.448408416E-1,2.947623709E0,Walking,Hand
1.265902762E2,-1.41E+00,-2.63E+00,2.351352525E-1,2.996283012E0,Walking,Hand
1.266002472E2,-1.68E+00,-3.14E+00,-1.89E-01,3.567861183E0,Walking,Hand
1.266102180E2,-1.85E+00,-3.51E+00,-4.98E-01,3.999531852E0,Walking,Hand
1.266201890E2,-1.93E+00,-3.68E+00,-6.17E-01,4.198409740E0,Walking,Hand
1.266301600E2,-1.89E+00,-3.60E+00,-7.81E-01,4.142291666E0,Walking,Hand
1.266401320E2,-1.56E+00,-3.25E+00,-8.98E-01,3.719299715E0,Walking,Hand
1.266501030E2,-9.41E-01,-2.63E+00,-9.12E-01,2.935205601E0,Walking,Hand
1.266600740E2,-4.41E-02,-1.78E+00,-8.01E-01,1.950807568E0,Walking,Hand
1.266700450E2,6.735805321E-1,-9.25E-01,-5.17E-01,1.255325533E0,Walking,Hand
1.266800160E2,9.644455969E-1,-1.29E-01,-4.44E-01,1.069489366E0,Walking,Hand
1.266899880E2,8.956186062E-1,4.161074540E-1,-5.53E-01,1.131673452E0,Walking,Hand
1.266999590E2,6.211000174E-1,7.276981209E-1,-7.16E-01,1.194710783E0,Walking,Hand
1.267099300E2,2.987044269E-1,7.611458024E-1,-8.24E-01,1.160710423E0,Walking,Hand
1.267199010E2,7.742064357E-2,6.538912028E-1,-8.15E-01,1.047676968E0,Walking,Hand
1.267298730E2,-5.76E-03,4.881681012E-1,-8.28E-01,9.615429696E-1,Walking,Hand
1.267398440E2,-1.68E-01,1.802586950E-1,-8.28E-01,8.641333632E-1,Walking,Hand
1.267498150E2,-4.02E-01,-4.32E-02,-8.04E-01,9.003077204E-1,Walking,Hand
1.267597860E2,-7.00E-01,-3.15E-01,-7.73E-01,1.089528997E0,Walking,Hand
1.267697570E2,-9.11E-01,-5.13E-01,-5.02E-01,1.159652273E0,Walking,Hand
1.267797290E2,-1.04E+00,-4.55E-01,-9.03E-02,1.138013608E0,Walking,Hand
1.267897000E2,-1.14E+00,-2.28E-01,1.059465775E-1,1.171837689E0,Walking,Hand
1.267996710E2,-1.12E+00,-5.28E-02,1.055825883E-1,1.130292875E0,Walking,Hand
1.268096420E2,-9.22E-01,1.391871214E-1,2.584659353E-1,9.678296619E-1,Walking,Hand
1.268196130E2,-5.37E-01,4.586719680E-1,4.931477362E-1,8.614009506E-1,Walking,Hand
1.268295850E2,-1.28E-01,7.287522277E-1,7.616723442E-1,1.061931596E0,Walking,Hand
1.268395560E2,3.171635020E-1,9.554160342E-1,9.373718190E-1,1.375528412E0,Walking,Hand
1.268495270E2,7.540294486E-1,1.130465006E0,1.130139316E0,1.767406692E0,Walking,Hand
1.268594980E2,1.122441457E0,1.248190507E0,1.299703162E0,2.122989090E0,Walking,Hand
1.268694690E2,1.519952134E0,1.348822258E0,1.302964885E0,2.413978762E0,Walking,Hand
1.268794410E2,1.932053953E0,1.423653462E0,1.084835674E0,2.633721720E0,Walking,Hand
1.268894120E2,2.236123200E0,1.416861337E0,7.304064050E-1,2.746131193E0,Walking,Hand
1.268993830E2,2.264517279E0,1.346990910E0,3.794971597E-1,2.662037023E0,Walking,Hand
1.269093540E2,2.368815234E0,1.275070450E0,-6.72E-03,2.690192442E0,Walking,Hand
1.269193260E2,2.503416384E0,1.204947716E0,-4.54E-01,2.815160294E0,Walking,Hand
1.269292970E2,2.466286565E0,1.177529245E0,-9.31E-01,2.887090448E0,Walking,Hand
1.269392680E2,2.396859065E0,1.164114855E0,-1.40E+00,3.009425146E0,Walking,Hand
1.269492390E2,2.247080297E0,1.066495590E0,-1.75E+00,3.039961646E0,Walking,Hand
1.269592100E2,2.014014375E0,9.368239349E-1,-1.98E+00,2.978303316E0,Walking,Hand
1.269691820E2,1.759611377E0,9.041172418E-1,-2.09E+00,2.875349580E0,Walking,Hand
1.269791530E2,1.555399709E0,9.488522422E-1,-2.07E+00,2.757444474E0,Walking,Hand
1.269891240E2,1.216988595E0,9.657518649E-1,-1.95E+00,2.496118039E0,Walking,Hand
1.269990950E2,8.051113093E-1,9.222608596E-1,-1.79E+00,2.168650731E0,Walking,Hand
1.270090660E2,4.507443130E-1,8.575988406E-1,-1.58E+00,1.850253230E0,Walking,Hand
1.270190380E2,2.161253697E-1,8.024879560E-1,-1.35E+00,1.581907042E0,Walking,Hand
1.270290090E2,3.085985005E-2,7.476343489E-1,-1.14E+00,1.360798338E0,Walking,Hand
1.270389800E2,-1.72E-01,7.347663814E-1,-9.43E-01,1.207565054E0,Walking,Hand
1.270489510E2,-3.01E-01,7.104916656E-1,-6.98E-01,1.040037558E0,Walking,Hand
1.270589220E2,-4.10E-01,6.265390974E-1,-4.22E-01,8.597501394E-1,Walking,Hand
1.270688940E2,-6.57E-01,5.302825257E-1,-2.12E-01,8.706738690E-1,Walking,Hand
1.270788650E2,-8.57E-01,4.205226865E-1,-1.38E-01,9.646398338E-1,Walking,Hand
1.270888360E2,-9.89E-01,3.292944279E-1,-1.78E-01,1.057473249E0,Walking,Hand
1.270988070E2,-1.08E+00,2.164557374E-1,-2.65E-01,1.132772011E0,Walking,Hand
1.271087780E2,-1.21E+00,6.758738101E-2,-3.53E-01,1.264873075E0,Walking,Hand
1.271187500E2,-1.35E+00,-3.59E-02,-4.11E-01,1.413366303E0,Walking,Hand
1.271287210E2,-1.47E+00,-1.31E-01,-4.73E-01,1.552628017E0,Walking,Hand
1.271386920E2,-1.60E+00,-1.89E-01,-5.76E-01,1.710564345E0,Walking,Hand
1.271486630E2,-1.73E+00,-1.78E-01,-6.76E-01,1.866134639E0,Walking,Hand
1.271586350E2,-1.79E+00,-3.04E-02,-7.28E-01,1.935773461E0,Walking,Hand
1.271686060E2,-1.79E+00,1.032565659E-1,-7.12E-01,1.930841825E0,Walking,Hand
1.271785770E2,-2.02E+00,-6.14E-02,-6.26E-01,2.117558225E0,Walking,Hand
1.271885480E2,-2.49E+00,-5.15E-01,-3.60E-01,2.571566202E0,Walking,Hand
1.271985190E2,-2.88E+00,-1.16E+00,1.273757458E-2,3.103242201E0,Walking,Hand
1.272084910E2,-3.26E+00,-1.81E+00,3.347338003E-1,3.745198209E0,Walking,Hand
1.272184620E2,-3.44E+00,-2.18E+00,5.343846399E-1,4.104920509E0,Walking,Hand
1.272284330E2,-3.21E+00,-2.02E+00,7.682294118E-1,3.867472898E0,Walking,Hand
1.272384040E2,-2.71E+00,-1.60E+00,1.071178625E0,3.329365379E0,Walking,Hand
1.272483750E2,-2.20E+00,-8.99E-01,1.235849959E0,2.680447920E0,Walking,Hand
1.272583470E2,-1.94E+00,-2.73E-02,1.338476779E0,2.354687251E0,Walking,Hand
1.272683180E2,-1.88E+00,7.972649306E-1,1.293766630E0,2.414952532E0,Walking,Hand
1.272782890E2,-1.99E+00,1.359786665E0,1.201527387E0,2.690751219E0,Walking,Hand
1.272882600E2,-2.46E+00,1.631520809E0,1.276202471E0,3.216430984E0,Walking,Hand
1.272982310E2,-2.93E+00,1.809863518E0,1.422938055E0,3.725988067E0,Walking,Hand
1.273082030E2,-3.03E+00,1.786592769E0,1.294142898E0,3.745391177E0,Walking,Hand
1.273181740E2,-3.13E+00,1.616815354E0,9.900970396E-1,3.656329952E0,Walking,Hand
1.273281450E2,-3.11E+00,1.445184664E0,5.860351422E-1,3.475939101E0,Walking,Hand
1.273381160E2,-2.94E+00,1.342227184E0,1.983144584E-1,3.239214072E0,Walking,Hand
1.273480870E2,-2.69E+00,1.342584448E0,-1.44E-01,3.012829972E0,Walking,Hand
1.273580590E2,-2.45E+00,1.324529124E0,-4.90E-01,2.827935661E0,Walking,Hand
1.273680300E2,-2.23E+00,1.396344042E0,-6.79E-01,2.715104470E0,Walking,Hand
1.273780010E2,-1.99E+00,1.456802497E0,-7.29E-01,2.569358814E0,Walking,Hand
1.273879720E2,-1.69E+00,1.492075533E0,-7.76E-01,2.383008401E0,Walking,Hand
1.273979440E2,-1.40E+00,1.576128966E0,-7.84E-01,2.248052758E0,Walking,Hand
1.274079150E2,-1.12E+00,1.646930854E0,-7.60E-01,2.133846160E0,Walking,Hand
1.274178860E2,-8.74E-01,1.604632096E0,-7.82E-01,1.987504738E0,Walking,Hand
1.274278570E2,-5.07E-01,1.513764903E0,-7.63E-01,1.769202434E0,Walking,Hand
1.274378280E2,-5.17E-02,1.393446454E0,-6.65E-01,1.544932338E0,Walking,Hand
1.274478000E2,4.808030945E-1,1.285637830E0,-5.11E-01,1.464584086E0,Walking,Hand
1.274577710E2,9.743759233E-1,1.179867547E0,-4.43E-01,1.592990574E0,Walking,Hand
1.274677420E2,1.378421448E0,1.010934762E0,-3.73E-01,1.749550589E0,Walking,Hand
1.274777130E2,1.718339975E0,7.983510509E-1,-3.61E-01,1.928918688E0,Walking,Hand
1.274876840E2,2.024238816E0,6.370120454E-1,-4.17E-01,2.162647464E0,Walking,Hand
1.274976560E2,2.246009672E0,4.060639840E-1,-4.26E-01,2.321845775E0,Walking,Hand
1.275076270E2,2.454934196E0,2.303025287E-1,-4.10E-01,2.499524575E0,Walking,Hand
1.275175980E2,2.585183848E0,2.849172771E-2,-4.50E-01,2.624148249E0,Walking,Hand
1.275275690E2,2.688256811E0,-1.78E-01,-4.58E-01,2.732818843E0,Walking,Hand
1.275375400E2,2.710562770E0,-3.76E-01,-3.92E-01,2.764432758E0,Walking,Hand
1.275475120E2,2.739227575E0,-5.29E-01,-3.02E-01,2.806062860E0,Walking,Hand
1.275574830E2,2.742690881E0,-6.48E-01,-1.84E-01,2.824156095E0,Walking,Hand
1.275674540E2,2.644485725E0,-8.21E-01,-3.84E-02,2.769398778E0,Walking,Hand
1.275774250E2,2.558682513E0,-1.01E+00,1.311039305E-1,2.753272911E0,Walking,Hand
1.275873970E2,2.465377908E0,-1.13E+00,2.676150736E-1,2.725079033E0,Walking,Hand
1.275973680E2,2.327245039E0,-1.29E+00,4.018227062E-1,2.689842377E0,Walking,Hand
1.276073391E2,1.993360839E0,-1.44E+00,5.074076334E-1,2.510716162E0,Walking,Hand
1.276173101E2,1.697596393E0,-1.49E+00,4.653889570E-1,2.306225604E0,Walking,Hand
1.276272811E2,1.373643689E0,-1.54E+00,4.617145666E-1,2.116872149E0,Walking,Hand
1.276372531E2,1.049519076E0,-1.60E+00,5.700073394E-1,1.998616722E0,Walking,Hand
1.276472241E2,8.577953070E-1,-1.61E+00,6.050330383E-1,1.920649446E0,Walking,Hand
1.276571951E2,6.230681902E-1,-1.68E+00,5.252577209E-1,1.868617783E0,Walking,Hand
1.276671661E2,3.544845253E-1,-1.82E+00,4.051427552E-1,1.899164372E0,Walking,Hand
1.276771371E2,1.570222986E-1,-1.90E+00,2.868898353E-1,1.929630319E0,Walking,Hand
1.276871091E2,-6.30E-02,-1.98E+00,2.403047758E-1,1.993554912E0,Walking,Hand
1.276970801E2,-2.62E-01,-2.01E+00,2.083700614E-1,2.035599623E0,Walking,Hand
1.277070511E2,-2.72E-01,-1.99E+00,2.495191106E-1,2.020711714E0,Walking,Hand
1.277170221E2,-2.24E-01,-1.96E+00,2.851311390E-1,1.989536560E0,Walking,Hand
1.277269931E2,-2.08E-01,-2.00E+00,3.399612111E-1,2.037912630E0,Walking,Hand
1.277369651E2,-3.70E-01,-2.17E+00,3.345933209E-1,2.230553245E0,Walking,Hand
1.277469361E2,-6.82E-01,-2.61E+00,3.104646394E-1,2.716960968E0,Walking,Hand
1.277569071E2,-1.16E+00,-3.35E+00,4.546531767E-1,3.571195369E0,Walking,Hand
1.277668781E2,-1.70E+00,-4.09E+00,7.366443609E-1,4.487674182E0,Walking,Hand
1.277768501E2,-1.99E+00,-4.56E+00,9.939265274E-1,5.077126341E0,Walking,Hand
1.277868211E2,-1.95E+00,-4.73E+00,1.303096447E0,5.275111430E0,Walking,Hand
1.277967921E2,-1.68E+00,-4.46E+00,1.563401039E0,5.020091898E0,Walking,Hand
1.278067631E2,-1.16E+00,-3.68E+00,1.725178878E0,4.226090450E0,Walking,Hand
1.278167341E2,-4.14E-01,-2.45E+00,1.723992478E0,3.025584725E0,Walking,Hand
1.278267061E2,2.595421153E-1,-1.17E+00,1.672856531E0,2.057462575E0,Walking,Hand
1.278366771E2,8.234154332E-1,-1.55E-03,1.522828379E0,1.731190821E0,Walking,Hand
1.278466481E2,9.254049075E-1,9.356144384E-1,1.416766904E0,1.933643473E0,Walking,Hand
1.278566191E2,5.024798924E-1,1.481603755E0,1.174683844E0,1.956404319E0,Walking,Hand
1.278665901E2,-4.31E-02,1.639335028E0,1.151090475E0,2.003569061E0,Walking,Hand
1.278765621E2,-3.09E-01,1.721850058E0,1.021384614E0,2.025634753E0,Walking,Hand
1.278865331E2,-7.11E-01,1.491744581E0,6.445730799E-1,1.773829663E0,Walking,Hand
1.278965041E2,-1.24E+00,1.003429861E0,2.960737646E-1,1.624758059E0,Walking,Hand
1.279064751E2,-1.66E+00,6.363472170E-1,-1.15E-01,1.777098905E0,Walking,Hand
1.279164461E2,-1.87E+00,4.281290370E-1,-6.62E-01,2.026847910E0,Walking,Hand
1.279264181E2,-2.08E+00,2.290032774E-1,-1.32E+00,2.471009979E0,Walking,Hand
1.279363891E2,-2.18E+00,1.065959108E-1,-1.92E+00,2.908682162E0,Walking,Hand
1.279463601E2,-2.00E+00,5.208202690E-2,-2.43E+00,3.141213531E0,Walking,Hand
1.279563311E2,-1.86E+00,8.900310069E-2,-2.69E+00,3.275985543E0,Walking,Hand
1.279663031E2,-1.69E+00,6.932634294E-2,-2.60E+00,3.098683212E0,Walking,Hand
1.279762741E2,-1.29E+00,7.690988928E-2,-2.55E+00,2.862827186E0,Walking,Hand
1.279862451E2,-7.63E-01,2.256431749E-1,-2.60E+00,2.722335244E0,Walking,Hand
1.279962161E2,-1.95E-01,3.791147518E-1,-2.42E+00,2.460271088E0,Walking,Hand
1.280061871E2,4.903586143E-1,4.397316670E-1,-1.98E+00,2.082916237E0,Walking,Hand
1.280161591E2,1.178345516E0,4.063183379E-1,-1.39E+00,1.868201381E0,Walking,Hand
1.280261301E2,1.899221837E0,4.609801564E-1,-9.49E-01,2.172705148E0,Walking,Hand
1.280361011E2,2.535658516E0,5.505695866E-1,-6.93E-01,2.685787322E0,Walking,Hand
1.280460721E2,3.090131850E0,5.506966174E-1,-4.98E-01,3.178129565E0,Walking,Hand
1.280560431E2,3.529762360E0,5.879518595E-1,-3.84E-01,3.598965061E0,Walking,Hand
1.280660151E2,3.757468141E0,5.322102065E-1,-3.63E-01,3.812321848E0,Walking,Hand
1.280759861E2,3.863431967E0,4.467391165E-1,-3.55E-01,3.905378139E0,Walking,Hand
1.280859571E2,3.898874280E0,3.943869482E-1,-3.46E-01,3.933997906E0,Walking,Hand
1.280959281E2,3.839518025E0,3.435215807E-1,-3.14E-01,3.867619968E0,Walking,Hand
1.281058991E2,3.752278737E0,2.712682678E-1,-2.37E-01,3.769554561E0,Walking,Hand
1.281158711E2,3.680152162E0,2.126348743E-1,-1.92E-01,3.691306358E0,Walking,Hand
1.281258421E2,3.519312801E0,7.405864075E-2,-1.19E-01,3.522106770E0,Walking,Hand
1.281358131E2,3.311606253E0,-5.05E-02,-1.76E-02,3.312038305E0,Walking,Hand
1.281457841E2,3.004341502E0,-1.20E-01,-6.93E-03,3.006760591E0,Walking,Hand
1.281557551E2,2.564505755E0,-2.11E-01,-1.69E-01,2.578708340E0,Walking,Hand
1.281657271E2,2.050715593E0,-3.22E-01,-3.77E-01,2.109743037E0,Walking,Hand
1.281756981E2,1.638703237E0,-4.35E-01,-4.54E-01,1.755130244E0,Walking,Hand
1.281856691E2,1.281880410E0,-4.72E-01,-5.80E-01,1.484196404E0,Walking,Hand
1.281956401E2,8.270576638E-1,-4.78E-01,-6.53E-01,1.156995054E0,Walking,Hand
1.282056121E2,3.723822677E-1,-3.73E-01,-6.26E-01,8.183634567E-1,Walking,Hand
1.282155831E2,-6.56E-02,-2.01E-01,-5.92E-01,6.285078724E-1,Walking,Hand
1.282255541E2,-4.60E-01,-4.55E-02,-5.73E-01,7.360084556E-1,Walking,Hand
1.282355251E2,-8.17E-01,1.309849396E-1,-5.80E-01,1.010675410E0,Walking,Hand
1.282454961E2,-1.11E+00,3.285816523E-1,-6.84E-01,1.341190598E0,Walking,Hand
1.282554681E2,-1.39E+00,4.514146963E-1,-8.50E-01,1.691842969E0,Walking,Hand
1.282654391E2,-1.62E+00,4.777496785E-1,-9.99E-01,1.963628244E0,Walking,Hand
1.282754101E2,-1.78E+00,4.633076406E-1,-1.22E+00,2.207047107E0,Walking,Hand
1.282853811E2,-1.94E+00,4.269496536E-1,-1.45E+00,2.457763494E0,Walking,Hand
1.282953521E2,-2.07E+00,3.546178418E-1,-1.63E+00,2.659054186E0,Walking,Hand
1.283053241E2,-2.10E+00,2.760406190E-1,-1.77E+00,2.759256757E0,Walking,Hand
1.283152951E2,-2.10E+00,2.030723378E-1,-1.81E+00,2.775613290E0,Walking,Hand
